App0,"([[1, 31], [2, 31], [3, 6], [0, 73]], ['0.00032334'])"
App1,"([[1, 31], [2, 31], [4, 6], [6, 6], [3, 6], [7, 73], [5, 73], [0, 71]], ['0.00036224'])"
App2,"([[3, 31], [1, 31], [6, 6], [5, 6], [10, 73], [4, 73], [9, 20], [11, 65], [2, 54], [7, 91], [0, 86], [8, 64]], ['0.00041991'])"
App3,"([[7, 31], [14, 6], [12, 6], [1, 73], [6, 73], [15, 71], [13, 3], [0, 20], [10, 20], [5, 65], [11, 54], [4, 67], [3, 59], [8, 91], [9, 55], [2, 86]], ['0.00055920'])"
App4,"([[7, 31], [11, 31], [15, 31], [6, 6], [13, 6], [18, 6], [5, 73], [17, 73], [19, 71], [9, 3], [10, 3], [0, 20], [4, 65], [16, 54], [3, 67], [2, 59], [1, 91], [12, 55], [14, 86], [8, 86]], ['0.00054954'])"
App5,"([[20, 31], [15, 31], [19, 31], [23, 6], [2, 6], [22, 73], [10, 73], [0, 73], [5, 71], [8, 3], [14, 3], [21, 20], [12, 20], [4, 65], [17, 54], [1, 67], [13, 59], [9, 91], [18, 55], [3, 86], [6, 86], [11, 34], [16, 64], [7, 7]], ['0.00066158'])"
App6,"([[20, 31], [23, 31], [5, 6], [19, 6], [13, 73], [7, 73], [17, 71], [22, 3], [21, 3], [26, 20], [16, 20], [3, 65], [18, 54], [24, 67], [6, 59], [14, 91], [4, 55], [8, 86], [27, 75], [9, 34], [15, 64], [2, 7], [12, 40], [25, 2], [0, 2], [10, 53], [1, 48], [11, 50]], ['0.00074670'])"
App7,"([[8, 31], [12, 31], [7, 6], [24, 6], [26, 6], [20, 73], [25, 73], [15, 73], [10, 71], [1, 3], [29, 3], [23, 20], [6, 20], [19, 65], [5, 54], [9, 67], [14, 59], [18, 91], [28, 55], [22, 86], [16, 75], [0, 34], [21, 64], [17, 64], [13, 7], [30, 40], [2, 2], [4, 2], [3, 53], [11, 9], [27, 9], [31, 27]], ['0.00078183'])"
App8,"([[34, 31], [19, 31], [33, 31], [12, 31], [30, 31], [14, 6], [0, 6], [17, 6], [6, 73], [5, 73], [4, 71], [18, 71], [32, 3], [15, 3], [24, 20], [3, 20], [25, 65], [21, 54], [26, 67], [2, 59], [7, 91], [35, 55], [1, 86], [10, 75], [11, 34], [22, 64], [23, 7], [16, 40], [9, 2], [13, 2], [28, 53], [29, 9], [31, 48], [20, 50], [8, 97], [27, 41]], ['0.00090029'])"
App9,"([[12, 31], [10, 31], [38, 31], [23, 6], [1, 6], [28, 73], [29, 73], [24, 71], [17, 71], [16, 3], [20, 3], [26, 82], [33, 20], [0, 20], [37, 65], [2, 47], [15, 54], [19, 67], [21, 59], [6, 59], [11, 91], [7, 91], [13, 55], [35, 86], [9, 86], [14, 75], [31, 75], [5, 75], [39, 34], [4, 34], [22, 64], [36, 7], [34, 40], [25, 2], [18, 2], [27, 53], [8, 9], [3, 9], [32, 48], [30, 50]], ['0.00103031'])"
App10,"([[27, 31], [15, 31], [16, 31], [8, 6], [7, 6], [32, 73], [4, 73], [21, 71], [41, 3], [24, 3], [26, 82], [37, 82], [22, 20], [23, 20], [13, 65], [11, 47], [33, 54], [14, 67], [28, 59], [43, 59], [36, 91], [39, 55], [18, 86], [1, 75], [6, 34], [20, 64], [35, 7], [38, 40], [5, 2], [17, 2], [40, 53], [9, 9], [3, 9], [2, 27], [30, 48], [19, 50], [42, 97], [10, 41], [34, 66]], ['0.00135414'])"
App11,"([[24, 31], [35, 31], [34, 31], [13, 6], [36, 6], [28, 73], [23, 73], [16, 73], [30, 71], [21, 3], [2, 3], [42, 82], [9, 20], [31, 20], [6, 20], [18, 65], [32, 65], [10, 54], [46, 67], [45, 67], [38, 59], [43, 59], [29, 91], [11, 55], [41, 86], [12, 86], [7, 75], [17, 75], [20, 34], [37, 64], [8, 64], [39, 7], [14, 7], [1, 40], [19, 40], [0, 2], [26, 2], [3, 53], [44, 53], [33, 9], [15, 9], [27, 27], [25, 68], [4, 68], [40, 70], [22, 81], [5, 48], [47, 48]], ['0.00117622'])"
App12,"([[12, 31], [0, 31], [31, 6], [40, 6], [10, 73], [42, 73], [9, 71], [7, 71], [20, 3], [27, 3], [50, 82], [39, 82], [18, 20], [51, 20], [3, 65], [44, 47], [26, 54], [30, 67], [2, 59], [6, 59], [36, 59], [16, 91], [19, 91], [48, 55], [32, 86], [43, 86], [29, 75], [38, 75], [24, 34], [21, 34], [25, 64], [46, 7], [37, 40], [23, 2], [13, 2], [22, 53], [47, 9], [45, 9], [17, 27], [28, 68], [41, 68], [5, 48], [8, 87], [11, 50], [35, 97], [33, 12], [4, 41], [34, 66], [49, 61]], ['0.00149226'])"
App13,"([[30, 31], [46, 31], [44, 31], [10, 6], [45, 6], [21, 73], [22, 73], [36, 71], [53, 71], [54, 3], [9, 3], [33, 82], [48, 20], [16, 20], [12, 65], [6, 54], [11, 67], [20, 59], [7, 59], [1, 91], [49, 55], [15, 86], [39, 86], [2, 75], [5, 34], [26, 64], [52, 64], [47, 7], [27, 40], [29, 2], [23, 2], [28, 53], [25, 9], [50, 9], [35, 27], [42, 68], [8, 68], [18, 70], [24, 81], [0, 48], [32, 87], [55, 87], [51, 50], [13, 97], [37, 12], [4, 12], [40, 36], [17, 41], [3, 25], [38, 90], [41, 78], [14, 76], [19, 22], [43, 98], [31, 72], [34, 72]], ['0.00169931'])"
