App0,"([[1, 31], [0, 31], [3, 6], [2, 73]], ['0.01053405'])"
App1,"([[7, 31], [5, 31], [4, 6], [0, 6], [2, 6], [3, 73], [1, 73], [6, 71]], ['0.02284431'])"
App2,"([[2, 31], [1, 31], [9, 6], [5, 6], [10, 73], [4, 73], [3, 71], [11, 20], [8, 65], [7, 91], [0, 86], [6, 64]], ['0.04883718'])"
App3,"([[5, 31], [11, 31], [6, 6], [8, 6], [1, 73], [3, 73], [10, 71], [12, 71], [15, 3], [0, 3], [9, 20], [14, 20], [7, 65], [2, 91], [13, 86], [4, 64]], ['0.03793311'])"
App4,"([[16, 31], [0, 31], [8, 31], [19, 6], [4, 6], [7, 6], [6, 73], [15, 73], [12, 71], [5, 3], [1, 3], [17, 20], [9, 20], [10, 65], [2, 54], [13, 67], [18, 91], [14, 86], [11, 64], [3, 7]], ['0.08836699'])"
App5,"([[0, 31], [8, 31], [19, 31], [18, 6], [2, 6], [15, 6], [11, 73], [10, 73], [17, 71], [6, 3], [3, 3], [14, 20], [21, 20], [12, 65], [22, 54], [20, 67], [13, 59], [9, 91], [5, 55], [16, 86], [4, 75], [7, 64], [23, 7], [1, 40]], ['0.11985016'])"
App6,"([[22, 31], [21, 31], [7, 31], [13, 6], [0, 6], [3, 73], [19, 73], [9, 71], [18, 3], [23, 3], [16, 20], [25, 20], [12, 65], [4, 54], [27, 67], [20, 59], [1, 91], [6, 55], [11, 86], [26, 75], [17, 34], [2, 64], [14, 7], [24, 40], [15, 53], [8, 48], [5, 50], [10, 97]], ['0.16259003'])"
App7,"([[29, 31], [16, 31], [7, 31], [15, 31], [17, 31], [9, 6], [14, 6], [6, 73], [2, 73], [0, 71], [1, 71], [23, 3], [11, 3], [28, 20], [31, 20], [12, 65], [21, 54], [4, 67], [3, 59], [13, 91], [8, 55], [27, 86], [25, 75], [20, 34], [5, 64], [30, 7], [10, 40], [26, 2], [18, 2], [19, 53], [24, 9], [22, 9]], ['0.19477725'])"
App8,"([[9, 31], [12, 31], [30, 31], [7, 6], [15, 6], [26, 73], [18, 73], [33, 73], [35, 71], [13, 3], [4, 3], [19, 82], [17, 82], [29, 20], [10, 20], [1, 65], [24, 54], [16, 67], [21, 59], [20, 91], [2, 55], [22, 86], [34, 86], [0, 75], [5, 75], [11, 34], [8, 64], [23, 7], [3, 40], [32, 2], [14, 2], [6, 53], [28, 48], [27, 50], [25, 97], [31, 41]], ['0.17391992'])"
App9,"([[31, 31], [21, 31], [5, 31], [37, 6], [20, 6], [36, 73], [7, 73], [17, 73], [16, 71], [9, 71], [8, 3], [24, 3], [29, 82], [28, 20], [18, 20], [32, 65], [2, 47], [33, 54], [19, 67], [14, 59], [10, 59], [38, 59], [30, 91], [13, 55], [27, 86], [39, 86], [4, 75], [26, 75], [15, 34], [22, 64], [34, 7], [6, 7], [3, 40], [12, 2], [1, 2], [35, 53], [0, 9], [25, 9], [11, 48], [23, 50]], ['0.36456013'])"
App10,"([[27, 31], [26, 31], [37, 31], [21, 6], [24, 6], [11, 6], [14, 73], [43, 73], [15, 73], [17, 71], [41, 3], [4, 3], [16, 3], [38, 20], [39, 20], [8, 65], [20, 54], [2, 67], [9, 59], [18, 91], [36, 55], [19, 86], [6, 75], [7, 34], [40, 64], [28, 7], [22, 40], [1, 2], [0, 53], [23, 9], [3, 9], [5, 27], [35, 68], [31, 48], [33, 87], [13, 50], [12, 97], [10, 41], [30, 66]], ['0.37356806'])"
App11,"([[9, 31], [32, 31], [38, 6], [17, 6], [23, 6], [0, 73], [22, 73], [13, 71], [14, 3], [35, 3], [16, 3], [34, 82], [6, 82], [28, 20], [11, 20], [25, 65], [18, 54], [26, 67], [30, 59], [20, 91], [10, 55], [33, 86], [19, 86], [44, 75], [24, 34], [45, 34], [3, 64], [4, 64], [8, 7], [2, 40], [12, 40], [15, 2], [40, 2], [36, 53], [7, 53], [46, 9], [43, 9], [1, 27], [37, 68], [5, 70], [47, 48], [41, 50], [21, 97], [29, 41]], ['0.44238877'])"
