App0,"([[7, 46], [3, 10], [19, 49], [18, 12], [5, 39], [6, 45], [1, 2], [15, 36], [23, 4], [21, 31], [4, 38], [20, 7], [13, 22], [9, 30], [8, 3], [16, 48], [14, 14], [17, 32], [2, 28], [12, 47], [24, 20], [10, 44], [22, 1], [11, 42], [0, 16]], ['0.00440812'])"
App1,"([[7, 4], [17, 49], [16, 2], [8, 46], [13, 10], [15, 12], [24, 39], [9, 31], [26, 3], [14, 36], [22, 6], [18, 7], [27, 22], [10, 48], [23, 14], [11, 18], [4, 45], [19, 34], [20, 30], [12, 16], [21, 15], [2, 47], [1, 33], [3, 25], [5, 20], [25, 44], [0, 1], [6, 42]], ['0.00331593'])"
App2,"([[7, 4], [12, 2], [1, 31], [18, 7], [14, 49], [20, 10], [11, 22], [2, 46], [6, 3], [8, 30], [19, 45], [16, 12], [21, 16], [22, 38], [15, 47], [4, 28], [9, 14], [3, 32], [10, 44], [0, 36], [5, 20], [13, 48], [23, 1], [17, 42]], ['0.00272298'])"
App3,"([[20, 14], [9, 45], [1, 4], [18, 49], [15, 22], [22, 3], [2, 2], [16, 16], [11, 6], [17, 46], [12, 10], [6, 36], [19, 7], [14, 12], [25, 30], [24, 15], [10, 47], [23, 31], [0, 20], [7, 48], [5, 1], [4, 38], [8, 42], [21, 32], [3, 39], [13, 19]], ['0.00296187'])"
App4,"([[2, 2], [3, 4], [1, 49], [6, 20], [4, 22], [0, 3], [5, 46]], ['0.00126004'])"
App5,"([[9, 49], [22, 46], [24, 45], [12, 3], [10, 2], [17, 7], [20, 36], [8, 31], [5, 22], [19, 38], [6, 10], [2, 32], [21, 39], [0, 14], [1, 48], [11, 12], [18, 28], [14, 4], [13, 47], [7, 44], [16, 16], [23, 30], [3, 20], [15, 33], [25, 42], [4, 15]], ['0.00318193'])"
App6,"([[4, 49], [7, 46], [5, 22], [6, 47], [0, 20], [2, 4], [1, 32], [3, 36]], ['0.00097895'])"
App7,"([[3, 46], [10, 12], [0, 10], [17, 3], [2, 4], [6, 49], [12, 39], [14, 2], [11, 22], [13, 45], [5, 36], [8, 7], [7, 14], [9, 18], [15, 47], [4, 48], [1, 44], [16, 6]], ['0.00211310'])"
App8,"([[19, 34], [15, 12], [7, 4], [9, 2], [11, 16], [3, 47], [20, 49], [1, 45], [2, 10], [0, 39], [18, 3], [10, 46], [6, 31], [14, 36], [8, 20], [12, 7], [16, 22], [5, 30], [17, 19], [4, 14], [13, 44]], ['0.00242496'])"
App9,"([[11, 3], [1, 31], [10, 49], [18, 4], [19, 46], [4, 45], [17, 36], [21, 2], [6, 32], [14, 38], [7, 47], [16, 18], [15, 10], [20, 16], [2, 7], [13, 14], [9, 48], [5, 22], [12, 12], [22, 6], [8, 1], [0, 39], [3, 28]], ['0.00262594'])"
App10,"([[14, 3], [9, 49], [15, 2], [10, 34], [3, 45], [21, 46], [20, 4], [22, 31], [12, 30], [2, 36], [1, 16], [5, 10], [19, 38], [4, 47], [11, 7], [7, 39], [16, 37], [17, 48], [6, 14], [13, 22], [8, 12], [0, 20], [18, 15]], ['0.00260115'])"
App11,"([[2, 45], [4, 46], [0, 2], [3, 3], [1, 49], [5, 31]], ['0.00081301'])"
App12,"([[8, 14], [9, 3], [3, 49], [1, 31], [11, 45], [7, 46], [10, 12], [5, 2], [4, 38], [2, 33], [14, 7], [12, 22], [13, 10], [6, 6], [0, 36]], ['0.00169587'])"
App13,"([[9, 49], [12, 10], [10, 22], [15, 45], [8, 0], [11, 4], [18, 14], [0, 12], [4, 18], [13, 2], [20, 30], [14, 46], [2, 6], [7, 7], [6, 47], [5, 36], [17, 20], [21, 1], [3, 16], [16, 3], [19, 31], [1, 48]], ['0.00258017'])"
App14,"([[20, 49], [10, 22], [9, 45], [14, 4], [6, 47], [15, 46], [12, 1], [23, 3], [26, 35], [16, 14], [13, 2], [5, 30], [8, 20], [17, 13], [22, 16], [0, 28], [4, 36], [25, 42], [19, 10], [2, 12], [27, 31], [7, 7], [11, 48], [1, 19], [28, 43], [24, 44], [3, 6], [21, 39], [18, 21]], ['0.00288606'])"
App15,"([[3, 49], [13, 31], [9, 30], [5, 2], [6, 14], [11, 46], [0, 4], [14, 20], [2, 16], [8, 10], [4, 38], [12, 12], [7, 45], [10, 3], [1, 35]], ['0.00182414'])"
App16,"([[6, 22], [5, 2], [9, 45], [8, 49], [0, 46], [10, 31], [7, 38], [3, 47], [4, 44], [15, 10], [14, 3], [13, 4], [11, 32], [2, 36], [1, 7], [12, 16]], ['0.00178719'])"
App17,"([[16, 46], [19, 7], [8, 22], [22, 49], [4, 3], [13, 47], [21, 31], [0, 10], [2, 38], [15, 12], [20, 32], [14, 6], [10, 36], [7, 20], [6, 39], [17, 30], [12, 14], [1, 4], [9, 45], [3, 42], [18, 21], [5, 28], [11, 44]], ['0.00251412'])"
App18,"([[13, 49], [14, 3], [12, 46], [8, 31], [16, 18], [4, 2], [1, 38], [7, 14], [0, 36], [5, 39], [2, 47], [9, 32], [15, 16], [11, 48], [3, 22], [10, 6], [6, 30]], ['0.00199699'])"
App19,"([[1, 3], [8, 6], [5, 49], [9, 46], [3, 20], [7, 2], [6, 36], [11, 7], [0, 10], [4, 31], [2, 22], [10, 47]], ['0.00140476'])"
